date,open,high,low,close,volume
2010-11-26,14.15,14.16,14.142,14.15,12000
2010-11-29,14.141,14.164,14.141,14.143,28160
2010-11-30,14.248,14.273,14.24,14.24,28001
2010-12-01,14.287,14.46,14.287,14.457,28100
2010-12-02,14.451,14.481,14.434,14.481,30500
2010-12-03,14.542,14.542,14.317,14.317,3500
2010-12-06,14.403,14.477,14.403,14.477,3643
2010-12-07,14.452,14.52,14.452,14.509,8018
2010-12-08,14.521,14.584,14.52,14.552,7236
2010-12-09,14.622,14.684,14.622,14.666,31500
2010-12-10,14.66,14.724,14.66,14.693,240
2010-12-13,14.79,14.79,14.623,14.623,1
2010-12-14,14.525,14.641,14.525,14.641,24
2010-12-15,14.623,14.668,14.613,14.668,133
2010-12-16,14.726,14.799,14.726,14.799,580
2010-12-17,14.695,14.866,14.695,14.866,1
2010-12-20,14.695,14.94,14.83,14.91,1395
2010-12-21,14.956,15.016,14.956,15.016,1
2010-12-22,15.037,15.112,15.037,15.112,28000
2010-12-23,15.108,15.12,15.093,15.093,31500
2010-12-24,15.093,15.093,15.093,15.093,0
2010-12-27,15.005,15.011,14.985,15.011,240
2010-12-28,15.004,15.101,15.004,15.101,7000
2010-12-29,15.096,15.123,15.095,15.095,600
2010-12-30,15.011,15.011,14.918,14.918,441
2010-12-31,14.853,14.867,14.789,14.789,3836
2011-01-03,15.027,15.04,15.0,15.003,11594
2011-01-04,15.002,15.002,14.983,14.983,2086
2011-01-05,15.04,15.25,15.04,15.25,180757
2011-01-06,15.314,15.429,15.304,15.429,209767
2011-01-07,15.448,15.529,15.415,15.415,34885
2011-01-10,15.474,15.474,15.393,15.393,6754
2011-01-11,15.49,15.535,15.47,15.492,37135
2011-01-12,15.47,15.558,15.47,15.504,68893
2011-01-13,15.436,15.436,15.148,15.148,18550
2011-01-14,15.12,15.203,14.925,15.203,60310
2011-01-17,15.288,15.31,15.237,15.237,1930
2011-01-18,15.265,15.265,15.209,15.209,697
2011-01-19,15.191,15.191,15.016,15.016,158
2011-01-20,15.008,15.008,14.925,14.925,5399
2011-01-21,14.887,14.981,14.887,14.911,885
2011-01-24,14.93,14.93,14.848,14.848,361
2011-01-25,14.893,14.903,14.841,14.841,25273
2011-01-26,14.903,14.97,14.9,14.911,1400
2011-01-27,14.917,14.94,14.879,14.879,8000
2011-01-28,14.892,14.932,14.846,14.846,1000
2011-01-31,14.777,14.777,14.726,14.75,220
2011-02-01,14.792,14.89,14.792,14.874,3500
2011-02-02,14.869,14.913,14.861,14.913,906
2011-02-03,14.87,15.029,14.87,15.029,63915
2011-02-04,15.103,15.168,15.077,15.154,112043
2011-02-07,15.188,15.38,15.188,15.38,74837
2011-02-08,15.245,15.279,15.214,15.214,84697
2011-02-09,15.271,15.281,15.185,15.185,30555
2011-02-10,15.196,15.278,15.196,15.278,1
2011-02-11,15.285,15.429,15.285,15.429,61135
2011-02-14,15.488,15.59,15.488,15.557,57956
2011-02-15,15.534,15.538,15.505,15.515,31650
2011-02-16,15.505,15.616,15.494,15.534,28077
2011-02-17,15.495,15.509,15.472,15.509,35000
2011-02-18,15.553,15.553,15.504,15.504,100
2011-02-21,15.493,15.493,15.346,15.367,35203
2011-02-22,15.436,15.436,15.32,15.33,10500
2011-02-23,15.174,15.174,15.006,15.006,31200
2011-02-24,14.909,14.97,14.909,14.95,4935
2011-02-25,14.919,15.106,14.919,15.087,1220
2011-02-28,15.107,15.171,15.042,15.171,1744
2011-03-01,15.238,15.245,15.091,15.091,51171
2011-03-02,14.93,14.93,14.842,14.89,29467
2011-03-03,14.932,15.027,14.932,15.023,52599
2011-03-04,15.048,15.068,14.943,14.944,32898
2011-03-07,14.916,14.917,14.801,14.801,3848
2011-03-08,14.907,15.013,14.907,15.013,14100
2011-03-09,14.991,15.01,14.9,14.937,4062
2011-03-10,14.939,14.94,14.8,14.879,1302
2011-03-11,14.709,14.81,14.7,14.791,89281
2011-03-14,14.726,14.728,14.546,14.546,4990
2011-03-15,14.431,14.431,14.293,14.426,66073
2011-03-16,14.497,14.508,14.31,14.344,58940
2011-03-17,14.358,14.377,14.23,14.353,29569
2011-03-18,14.386,14.424,14.306,14.306,32612
2011-03-21,14.404,14.474,14.404,14.446,2471
2011-03-22,14.404,14.43,14.4,14.402,3989
2011-03-23,14.372,14.451,14.372,14.451,21470
2011-03-24,14.538,14.552,14.535,14.535,28070
2011-03-25,14.657,14.775,14.656,14.775,1175
2011-03-28,14.784,14.817,14.725,14.725,115100
2011-03-29,14.675,14.737,14.66,14.737,210
2011-03-30,14.879,14.907,14.836,14.865,32018
2011-03-31,14.824,14.824,14.749,14.766,32074
2011-04-01,14.811,14.89,14.811,14.89,3500
2011-04-04,14.803,14.823,14.803,14.811,31583
2011-04-05,14.808,14.862,14.808,14.817,28091
2011-04-06,14.77,14.794,14.677,14.677,2741
2011-04-07,14.747,14.762,14.666,14.666,55259
2011-04-08,14.663,14.663,14.586,14.586,59920
2011-04-11,14.559,14.559,14.535,14.546,13778
2011-04-12,14.457,14.457,14.328,14.328,2680
2011-04-13,14.337,14.345,14.337,14.345,350
2011-04-14,14.298,14.34,14.292,14.292,28164
2011-04-15,14.342,14.42,14.32,14.417,7100
2011-04-18,14.519,14.519,14.35,14.438,193860
2011-04-19,14.461,14.461,14.393,14.393,3630
2011-04-20,14.472,14.495,14.468,14.481,60169
2011-04-21,14.461,14.49,14.45,14.474,91210
2011-04-22,14.474,14.474,14.474,14.474,0
2011-04-25,14.474,14.474,14.474,14.474,0
2011-04-26,14.472,14.554,14.472,14.554,1040
2011-04-27,14.503,14.503,14.499,14.499,1
2011-04-28,14.443,14.47,14.443,14.47,3500
2011-04-29,14.456,14.488,14.456,14.488,1
2011-05-02,14.653,14.653,14.494,14.494,3600
2011-05-03,14.507,14.507,14.429,14.429,1
2011-05-04,14.411,14.421,14.29,14.29,73750
2011-05-05,14.324,14.507,14.283,14.507,36700
2011-05-06,14.546,14.744,14.546,14.744,63220
2011-05-09,14.774,14.852,14.774,14.852,50
2011-05-10,14.837,14.878,14.828,14.878,59500
2011-05-11,14.912,14.944,14.912,14.941,9965
2011-05-12,14.881,14.884,14.86,14.88,31970
2011-05-13,14.982,14.986,14.933,14.96,80838
2011-05-16,14.888,14.91,14.869,14.91,7000
2011-05-17,14.852,14.852,14.745,14.745,48154
2011-05-18,14.78,14.802,14.754,14.799,7579
2011-05-19,14.876,14.945,14.839,14.847,10900
2011-05-20,14.835,14.896,14.835,14.896,1
2011-05-23,14.899,14.899,14.851,14.851,59100
2011-05-24,14.84,14.849,14.778,14.778,109585
2011-05-25,14.773,14.804,14.759,14.804,8000
2011-05-26,14.769,14.791,14.689,14.791,7148
2011-05-27,14.761,14.791,14.761,14.781,4279
2011-05-30,14.762,14.765,14.762,14.765,1
2011-05-31,14.77,14.775,14.707,14.738,1491
2011-06-01,14.758,14.758,14.58,14.58,56070
2011-06-02,14.484,14.484,14.367,14.367,40015
2011-06-03,14.325,14.329,14.122,14.155,16593
2011-06-06,14.029,14.029,13.987,14.026,74402
2011-06-07,13.954,13.967,13.931,13.933,42207
2011-06-08,13.861,13.929,13.861,13.929,2000
2011-06-09,13.885,14.078,13.885,14.055,44323
2011-06-10,14.044,14.046,14.02,14.02,40000
2011-06-13,14.047,14.047,14.009,14.024,44136
2011-06-14,14.057,14.078,14.033,14.078,52094
2011-06-15,14.166,14.17,14.157,14.17,28020
2011-06-16,14.179,14.233,14.151,14.233,112000
2011-06-17,14.19,14.19,14.113,14.113,8215
2011-06-20,14.074,14.128,14.074,14.128,4000
2011-06-21,14.147,14.248,14.147,14.248,66000
2011-06-22,14.21,14.237,14.208,14.237,28123
2011-06-23,14.22,14.22,14.207,14.213,170593
2011-06-24,14.308,14.32,14.233,14.233,98568
2011-06-27,14.209,14.216,14.174,14.174,17277
2011-06-28,14.217,14.229,14.213,14.229,56204
2011-06-29,14.296,14.38,14.296,14.347,89500
2011-06-30,14.319,14.368,14.311,14.368,32692
2011-07-01,14.377,14.377,14.377,14.377,0
2011-07-04,14.545,14.545,14.545,14.545,107
2011-07-05,14.632,14.632,14.63,14.63,5741
2011-07-06,14.73,14.757,14.73,14.757,7779
2011-07-07,14.862,15.026,14.862,14.96,21645
2011-07-08,14.982,15.095,14.818,14.83,16122
2011-07-11,14.939,14.97,14.939,14.97,2479
2011-07-12,14.919,14.92,14.87,14.905,35509
2011-07-13,14.922,14.925,14.861,14.905,172528
2011-07-14,14.69,14.773,14.69,14.773,685
2011-07-15,14.672,14.672,14.672,14.672,0
2011-07-18,14.792,14.792,14.792,14.792,0
2011-07-19,14.697,14.697,14.697,14.697,0
2011-07-20,14.85,14.85,14.825,14.825,1517
2011-07-21,14.767,14.794,14.747,14.794,42000
2011-07-22,14.841,14.87,14.795,14.795,7293
2011-07-25,14.702,14.702,14.702,14.702,0
2011-07-26,14.667,14.667,14.595,14.595,7007
2011-07-27,14.546,14.55,14.45,14.455,28028
2011-07-28,14.417,14.475,14.417,14.475,350
2011-07-29,14.357,14.398,14.357,14.398,28000
2011-08-01,14.412,14.412,14.258,14.258,72363
2011-08-02,14.287,14.29,14.205,14.205,98042
2011-08-03,13.97,14.015,13.9,13.91,94546
2011-08-04,13.972,13.972,13.863,13.863,212514
2011-08-05,13.406,13.626,13.27,13.306,339805
2011-08-08,13.025,13.128,12.95,12.95,140557
2011-08-09,12.671,12.756,12.284,12.755,334345
2011-08-10,12.955,12.955,12.644,12.644,510535
2011-08-11,12.775,12.806,12.431,12.806,388828
2011-08-12,12.907,13.17,12.907,13.125,153576
2011-08-15,13.164,13.164,13.074,13.097,113120
2011-08-16,13.141,13.165,13.07,13.165,51236
2011-08-17,13.142,13.173,13.139,13.139,32642
2011-08-18,13.01,13.01,12.64,12.71,206276
2011-08-19,12.617,12.617,12.448,12.478,112000
2011-08-22,12.445,12.54,12.445,12.54,84158
2011-08-23,12.577,12.577,12.414,12.528,185000
2011-08-24,12.666,12.86,12.665,12.86,140016
2011-08-25,12.917,13.035,12.848,12.848,100319
2011-08-26,12.804,12.804,12.567,12.79,62034
2011-08-29,12.972,13.08,12.972,13.08,57426
2011-08-30,13.215,13.263,13.215,13.263,60000
2011-08-31,13.337,13.52,13.337,13.518,88000
2011-09-01,13.536,13.536,13.536,13.536,0
2011-09-02,13.386,13.386,13.19,13.19,2429
2011-09-05,13.068,13.068,12.901,12.905,122431
2011-09-06,12.94,12.989,12.893,12.989,168380
2011-09-07,13.281,13.348,13.257,13.298,59515
2011-09-08,13.493,13.565,13.48,13.54,60058
2011-09-09,13.609,13.609,13.519,13.519,36081
2011-09-12,13.367,13.367,13.277,13.36,58400
2011-09-13,13.562,13.562,13.485,13.485,56000
2011-09-14,13.532,13.67,13.532,13.573,112225
2011-09-15,13.721,13.75,13.713,13.73,52197
2011-09-16,13.885,13.99,13.875,13.986,92485
2011-09-19,13.891,13.957,13.865,13.957,5600
2011-09-20,13.965,14.074,13.965,13.99,109000
2011-09-21,14.016,14.016,14.0,14.0,28072
2011-09-22,13.511,13.511,13.379,13.425,40000
2011-09-23,13.419,13.419,13.145,13.26,336000
2011-09-26,13.35,13.535,13.35,13.431,95703
2011-09-27,13.742,13.9,13.728,13.9,112575
2011-09-28,13.724,13.788,13.724,13.788,60340
2011-09-29,13.572,13.587,13.571,13.571,8000
2011-09-30,13.565,13.565,13.486,13.554,140000
2011-10-03,13.346,13.457,13.346,13.455,140000
2011-10-04,13.19,13.19,12.983,12.991,297800
2011-10-05,13.362,13.546,13.314,13.546,299255
2011-10-06,13.635,13.772,13.635,13.66,288320
2011-10-07,13.757,13.83,13.719,13.721,122579
2011-10-10,13.838,13.838,13.746,13.818,82104
2011-10-11,13.888,13.954,13.888,13.942,155244
2011-10-12,13.906,13.985,13.883,13.985,75416
2011-10-13,13.875,13.884,13.871,13.884,65950
2011-10-14,13.9,13.994,13.9,13.994,300
2011-10-17,14.111,14.148,14.111,14.138,40000
2011-10-18,13.846,13.895,13.846,13.895,300
2011-10-19,14.077,14.15,14.077,14.15,32550
2011-10-20,14.027,14.027,14.02,14.023,56008
2011-10-21,14.08,14.173,14.08,14.173,28100
2011-10-24,14.231,14.231,14.231,14.231,0
2011-10-25,14.301,14.32,14.301,14.32,248
2011-10-26,14.126,14.134,14.095,14.095,12800
2011-10-27,14.307,14.384,14.25,14.25,49220
2011-10-28,14.365,14.416,14.365,14.416,80250
2011-10-31,14.452,14.452,14.445,14.445,200
2011-11-01,14.307,14.307,14.206,14.206,117156
2011-11-02,14.307,14.307,14.298,14.298,87756
2011-11-03,14.213,14.429,14.213,14.429,19649
2011-11-04,14.505,14.505,14.405,14.419,84000
2011-11-07,14.41,14.41,14.38,14.4,53
2011-11-08,14.529,14.63,14.529,14.625,43932
2011-11-09,14.658,14.658,14.537,14.601,104325
2011-11-10,14.453,14.555,14.425,14.555,56746
2011-11-11,14.509,14.509,14.509,14.509,0
2011-11-14,14.702,14.724,14.668,14.701,89532
2011-11-15,14.673,14.673,14.673,14.673,0
2011-11-16,14.753,14.753,14.753,14.753,0
2011-11-17,14.67,14.67,14.67,14.67,75
2011-11-18,14.351,14.351,14.351,14.351,0
2011-11-21,14.275,14.275,14.005,14.005,296
2011-11-22,14.112,14.112,14.097,14.097,492
2011-11-23,13.889,13.925,13.889,13.925,661
2011-11-24,13.92,13.92,13.92,13.92,0
2011-11-25,13.874,14.058,13.847,14.058,371
2011-11-28,14.091,14.151,14.091,14.144,29020
2011-11-29,14.262,14.326,14.234,14.326,31667
2011-11-30,14.273,14.62,14.273,14.62,320
2011-12-01,14.718,14.718,14.67,14.67,117657
2011-12-02,14.835,14.835,14.823,14.823,7000
2011-12-05,14.899,14.963,14.899,14.963,2127
2011-12-06,14.945,14.987,14.945,14.987,2008
2011-12-07,15.031,15.031,14.942,14.942,10000
2011-12-08,15.027,15.03,14.933,14.933,113011
2011-12-09,14.789,14.789,14.789,14.789,4
2011-12-12,14.995,15.02,14.868,14.874,111440
2011-12-13,14.971,15.1,14.971,15.1,10942
2011-12-14,15.052,15.058,15.051,15.051,3018
2011-12-15,14.881,14.96,14.881,14.96,199
2011-12-16,14.991,15.03,14.982,14.982,155915
2011-12-19,14.889,14.889,14.889,14.889,9
2011-12-20,14.826,14.966,14.826,14.966,5659
2011-12-21,15.168,15.217,15.095,15.099,20212
2011-12-22,15.161,15.22,15.161,15.22,6280
2011-12-23,15.384,15.385,15.351,15.385,3092
2011-12-26,15.385,15.385,15.385,15.385,0
2011-12-27,15.427,15.5,15.427,15.5,3325
2011-12-28,15.441,15.441,15.441,15.441,0
2011-12-29,15.457,15.507,15.457,15.507,1956
2011-12-30,15.582,15.605,15.582,15.605,962
2012-01-02,15.51,15.994,15.51,15.994,10920
2012-01-03,15.71,15.71,15.71,15.71,121
2012-01-04,15.609,15.7,15.609,15.7,317
2012-01-05,15.751,15.76,15.751,15.76,426
2012-01-06,15.943,16.069,15.943,16.069,18567
2012-01-09,16.042,16.042,16.0,16.02,776
2012-01-10,16.081,16.187,16.081,16.187,351235
2012-01-11,16.146,16.258,16.115,16.258,1763
2012-01-12,16.226,16.27,16.074,16.095,3050
2012-01-13,16.134,16.211,16.134,16.211,5655
2012-01-16,16.218,16.313,16.218,16.309,60932
2012-01-17,16.341,16.36,16.305,16.316,6597
2012-01-18,16.207,16.207,16.154,16.154,1196
2012-01-19,16.215,16.282,16.185,16.282,126529
2012-01-20,16.188,16.239,16.188,16.239,112
2012-01-23,16.235,16.235,16.171,16.207,1865
2012-01-24,16.089,16.118,16.074,16.118,2461
2012-01-25,16.159,16.196,16.15,16.196,422
2012-01-26,16.136,16.136,16.098,16.124,53414
2012-01-27,16.061,16.061,15.998,16.03,237
2012-01-30,15.913,15.922,15.913,15.922,4111
2012-01-31,15.97,15.97,15.97,15.97,0
2012-02-01,16.053,16.102,16.021,16.031,2022
2012-02-02,16.104,16.151,16.101,16.116,6124
2012-02-03,16.105,16.258,16.105,16.258,100
2012-02-06,16.351,16.37,16.351,16.37,1655
2012-02-07,16.354,16.354,16.218,16.234,21272
2012-02-08,16.268,16.268,16.244,16.256,36832
2012-02-09,16.22,16.319,16.22,16.319,3641
2012-02-10,16.217,16.233,16.217,16.233,50
2012-02-13,16.302,16.314,16.277,16.314,2655
2012-02-14,16.386,16.386,16.386,16.386,0
2012-02-15,16.477,16.523,16.477,16.52,3509
2012-02-16,16.454,16.528,16.454,16.525,66240
2012-02-17,16.525,16.525,16.525,16.525,0
2012-02-20,16.553,16.569,16.553,16.567,1028
2012-02-21,16.524,16.524,16.521,16.524,787
2012-02-22,16.464,16.464,16.457,16.464,188
2012-02-23,16.377,16.377,16.352,16.352,291
2012-02-24,16.362,16.379,16.248,16.248,4852
2012-02-27,16.191,16.226,16.191,16.226,870
2012-02-28,16.33,16.335,16.33,16.335,410
2012-02-29,16.336,16.37,16.336,16.37,65
2012-03-01,16.374,16.47,16.374,16.47,352522
2012-03-02,16.567,16.57,16.562,16.562,1100
2012-03-05,16.568,16.584,16.45,16.45,471
2012-03-06,16.506,16.506,16.411,16.411,1105
2012-03-07,16.421,16.455,16.421,16.437,1438
2012-03-08,16.486,16.534,16.448,16.448,21200
2012-03-09,16.537,16.63,16.537,16.63,70
2012-03-12,16.725,16.725,16.725,16.725,0
2012-03-13,16.775,16.775,16.775,16.775,0
2012-03-14,17.128,17.158,17.119,17.158,1771
2012-03-15,17.153,17.173,17.131,17.141,21377
2012-03-16,17.156,17.19,17.139,17.16,303
2012-03-19,17.08,17.08,17.023,17.032,871
2012-03-20,17.04,17.04,17.0,17.0,50
2012-03-21,17.034,17.034,16.984,17.027,529
2012-03-22,16.971,16.996,16.97,16.99,505
2012-03-23,16.91,16.91,16.868,16.868,6105
2012-03-26,16.951,16.994,16.951,16.993,54100
2012-03-27,17.053,17.093,17.04,17.04,385
2012-03-28,16.964,16.983,16.964,16.98,400
2012-03-29,16.892,16.892,16.89,16.89,70
2012-03-30,16.863,16.863,16.863,16.863,0
2012-04-02,16.99,17.001,16.863,16.99,94894
2012-04-03,16.985,17.045,16.985,16.985,17348
2012-04-04,17.06,17.117,17.06,17.06,4637
2012-04-05,17.077,17.093,17.075,17.077,3901
2012-04-06,17.077,17.077,17.077,17.077,0
2012-04-09,17.077,17.077,17.077,17.077,0
2012-04-10,16.943,16.948,16.891,16.891,1018
2012-04-11,16.707,16.744,16.707,16.744,463
2012-04-12,16.793,16.812,16.693,16.703,2049
2012-04-13,16.884,16.924,16.859,16.912,1902
2012-04-16,16.881,16.912,16.805,16.805,6457
2012-04-17,16.736,16.927,16.729,16.92,2996
2012-04-18,16.99,17.012,16.957,16.958,97933
2012-04-19,16.982,16.997,16.855,16.885,2039
2012-04-20,16.83,16.839,16.785,16.803,1862
2012-04-23,16.74,16.74,16.656,16.67,1462
2012-04-24,16.65,16.65,16.612,16.612,1417
2012-04-25,16.78,16.793,16.774,16.775,15651
2012-04-26,16.892,16.892,16.836,16.852,984
2012-04-27,16.961,17.009,16.952,16.952,3464
2012-04-30,16.988,17.014,16.929,16.929,3841
2012-05-01,16.929,16.929,16.929,16.929,0
2012-05-02,17.06,17.125,17.039,17.039,5652
2012-05-03,17.111,17.143,17.084,17.084,1103
2012-05-04,16.982,16.988,16.81,16.835,31929
2012-05-07,16.725,16.854,16.686,16.854,4059
2012-05-08,16.819,16.819,16.783,16.819,3137
2012-05-09,16.78,16.804,16.692,16.804,4239
2012-05-10,16.853,16.909,16.783,16.828,5372
2012-05-11,16.781,16.905,16.768,16.902,8479
2012-05-14,16.78,16.78,16.712,16.737,6575
2012-05-15,16.8,16.836,16.761,16.83,10216
2012-05-16,16.793,16.876,16.793,16.876,742
2012-05-17,16.793,16.793,16.736,16.736,28000
2012-05-18,16.5,16.532,16.464,16.464,4000
2012-05-21,16.34,16.433,16.323,16.433,184985
2012-05-22,16.56,16.602,16.551,16.602,50452
2012-05-23,16.607,16.648,16.599,16.615,2051
2012-05-24,16.779,16.889,16.779,16.889,27159
2012-05-25,16.973,16.973,16.924,16.934,6165
2012-05-28,16.904,16.904,16.904,16.904,3000
2012-05-29,17.008,17.072,16.965,17.07,4625
2012-05-30,17.1,17.159,17.06,17.06,3152
2012-05-31,16.992,17.027,16.934,16.934,1858
2012-06-01,16.951,16.951,16.66,16.66,3142
2012-06-04,16.421,16.535,16.406,16.406,1945
2012-06-05,16.46,16.579,16.445,16.535,6161
2012-06-06,16.779,16.796,16.626,16.796,26100
2012-06-07,16.875,16.943,16.875,16.892,1375
2012-06-08,16.833,16.924,16.833,16.924,2312
2012-06-11,17.108,17.108,16.97,16.97,1448
2012-06-12,16.9,16.91,16.861,16.91,678
2012-06-13,16.944,17.006,16.926,16.952,162
2012-06-14,16.859,16.884,16.798,16.829,1856
2012-06-15,16.999,17.041,16.997,17.028,40153
2012-06-18,17.112,17.167,17.028,17.157,37391
2012-06-19,17.157,17.22,17.157,17.18,24395
2012-06-20,17.185,17.194,17.179,17.194,222
2012-06-21,17.169,17.234,17.169,17.234,712
2012-06-22,16.994,17.051,16.994,17.032,53102
2012-06-25,17.027,17.047,17.02,17.033,1591
2012-06-26,16.935,16.962,16.92,16.939,3034
2012-06-27,17.047,17.074,17.015,17.051,14850
2012-06-28,17.15,17.15,17.049,17.049,1255
2012-06-29,17.218,17.225,17.17,17.179,2129
2012-07-02,17.292,17.359,17.292,17.35,529
2012-07-03,17.424,17.493,17.392,17.493,8004
2012-07-04,17.548,17.554,17.539,17.554,150
2012-07-05,17.636,17.812,17.589,17.811,16759
2012-07-06,17.736,17.736,17.67,17.67,250
2012-07-09,17.699,17.706,17.674,17.697,800
2012-07-10,17.659,17.802,17.659,17.801,47762
2012-07-11,17.597,17.627,17.594,17.627,1051
2012-07-12,17.593,17.601,17.535,17.541,26722
2012-07-13,17.667,17.67,17.638,17.67,10428
2012-07-16,17.802,17.877,17.802,17.809,1201
2012-07-17,17.781,17.796,17.773,17.796,2578
2012-07-18,17.813,17.97,17.805,17.97,14336
2012-07-19,18.01,18.12,18.0,18.079,2065
2012-07-20,18.005,18.071,18.005,18.071,343
2012-07-23,18.002,18.002,17.839,17.839,23809
2012-07-24,17.903,17.936,17.898,17.936,3089
2012-07-25,17.776,17.776,17.776,17.776,400
2012-07-26,17.769,17.781,17.769,17.781,1340
2012-07-27,17.861,17.904,17.84,17.9,3609
2012-07-30,18.119,18.201,18.108,18.199,893
2012-07-31,18.18,18.214,18.107,18.107,87455
2012-08-01,18.047,18.11,18.047,18.063,481
2012-08-02,18.066,18.101,17.954,17.954,713
2012-08-03,18.115,18.16,18.074,18.146,345
2012-08-06,18.163,18.165,18.122,18.165,299
2012-08-07,18.134,18.19,18.128,18.185,1328
2012-08-08,18.21,18.26,18.158,18.26,477
2012-08-09,18.275,18.38,18.27,18.38,1232
2012-08-10,18.357,18.357,18.309,18.309,15115
2012-08-13,18.364,18.382,18.256,18.258,1984
2012-08-14,18.404,18.404,18.362,18.393,6543
2012-08-15,18.325,18.325,18.325,18.325,270
2012-08-16,18.47,18.48,18.418,18.42,82175
2012-08-17,18.424,18.5,18.424,18.5,724
2012-08-20,18.499,18.499,18.464,18.464,2512
2012-08-21,18.46,18.478,18.383,18.383,9167
2012-08-22,18.259,18.28,18.24,18.273,2361
2012-08-23,18.204,18.208,18.204,18.204,38
2012-08-24,18.087,18.087,18.03,18.087,100
2012-08-27,18.218,18.223,18.198,18.223,670
2012-08-28,18.214,18.214,18.083,18.083,2401
2012-08-29,18.098,18.145,18.098,18.11,5662
2012-08-30,18.063,18.063,18.04,18.05,17436
2012-08-31,18.05,18.05,18.02,18.026,20704
2012-09-03,18.02,18.08,18.011,18.08,12168
2012-09-04,18.017,18.035,17.994,18.004,3833
2012-09-05,18.0,18.06,17.983,17.995,4019
2012-09-06,17.993,18.236,17.993,18.236,13761
2012-09-07,18.277,18.29,18.112,18.112,2798
2012-09-10,18.118,18.135,18.103,18.121,1357
2012-09-11,18.032,18.036,18.003,18.016,10599
2012-09-12,17.967,18.022,17.95,17.976,12006
2012-09-13,17.974,17.996,17.95,17.996,1254
2012-09-14,18.099,18.116,18.027,18.027,31227
2012-09-17,17.972,17.995,17.972,17.995,170
2012-09-18,17.982,18.049,17.982,18.03,32827
2012-09-19,18.081,18.105,18.081,18.105,5689
2012-09-20,18.086,18.165,18.086,18.165,4036
2012-09-21,18.157,18.18,18.137,18.176,8950
2012-09-24,18.137,18.209,18.132,18.201,2320
2012-09-25,18.208,18.253,18.208,18.218,1100
2012-09-26,18.108,18.13,18.008,18.014,490
2012-09-27,18.025,18.072,18.025,18.072,107967
2012-09-28,18.089,18.089,17.966,18.05,651
2012-10-01,18.08,18.179,18.08,18.179,9204
2012-10-02,18.096,18.131,18.01,18.01,1887
2012-10-03,18.06,18.158,18.054,18.158,8841
2012-10-04,18.146,18.188,18.109,18.109,19959
2012-10-05,18.159,18.2,18.156,18.156,24794
2012-10-08,18.116,18.146,18.104,18.104,362
2012-10-09,18.144,18.176,18.091,18.091,1825
2012-10-10,18.055,18.084,18.009,18.009,18093
2012-10-11,17.999,18.019,17.994,17.994,6420
2012-10-12,17.85,17.921,17.812,17.812,9102
2012-10-15,17.851,17.876,17.851,17.876,2082
2012-10-16,17.922,18.01,17.917,18.01,1830
2012-10-17,17.894,17.961,17.894,17.961,19
2012-10-18,18.0,18.007,18.0,18.005,11186
2012-10-19,18.019,18.019,17.892,17.892,70
2012-10-22,17.73,17.765,17.662,17.662,4439
2012-10-23,17.638,17.734,17.583,17.583,15470
2012-10-24,17.631,17.631,17.61,17.631,1
2012-10-25,17.574,17.576,17.574,17.576,26974
2012-10-26,17.539,17.603,17.515,17.603,45330
2012-10-29,17.61,17.649,17.576,17.648,6090
2012-10-30,17.6,17.65,17.577,17.635,41985
2012-10-31,17.646,17.666,17.521,17.521,120034
2012-11-01,17.579,17.815,17.564,17.815,100
2012-11-02,17.873,17.97,17.873,17.941,10535
2012-11-05,17.802,17.831,17.8,17.816,13688
2012-11-06,17.95,17.962,17.92,17.962,19940
2012-11-07,18.01,18.017,17.617,17.617,1084
2012-11-08,17.697,17.748,17.635,17.635,12485
2012-11-09,17.537,17.616,17.529,17.616,17939
2012-11-12,17.561,17.59,17.541,17.541,2685
2012-11-13,17.498,17.64,17.49,17.64,13917
2012-11-14,17.556,17.57,17.385,17.385,2110
2012-11-15,17.245,17.252,17.114,17.114,10571
2012-11-16,17.185,17.185,17.138,17.138,317
2012-11-19,17.346,17.475,17.332,17.451,2867
2012-11-20,17.509,17.54,17.477,17.54,64998
2012-11-21,17.567,17.576,17.544,17.544,2409
2012-11-22,17.579,17.579,17.524,17.524,670
2012-11-23,17.501,17.549,17.501,17.543,1500
2012-11-26,17.494,17.533,17.487,17.487,8561
2012-11-27,17.573,17.587,17.558,17.578,2171
2012-11-28,17.51,17.532,17.51,17.532,411
2012-11-29,17.712,17.714,17.658,17.684,7370
2012-11-30,17.644,17.697,17.591,17.591,1514
2012-12-03,17.669,17.67,17.543,17.575,5802
2012-12-04,17.464,17.479,17.431,17.431,1852
2012-12-05,17.458,17.521,17.45,17.45,3281
2012-12-06,17.488,17.661,17.448,17.661,18942
2012-12-07,17.717,17.775,17.704,17.725,20849
2012-12-10,17.772,17.827,17.752,17.824,43205
2012-12-11,17.773,17.876,17.773,17.876,30729
2012-12-12,17.861,17.871,17.788,17.796,18974
2012-12-13,17.718,17.725,17.662,17.662,19490
2012-12-14,17.63,17.63,17.478,17.478,46636
2012-12-17,17.512,17.556,17.47,17.556,20107
2012-12-18,17.69,17.716,17.673,17.673,14736
2012-12-19,17.695,17.741,17.685,17.685,21067
2012-12-20,17.597,17.617,17.578,17.617,1235
2012-12-21,17.512,17.602,17.477,17.552,45812
2012-12-24,17.52,17.52,17.47,17.5,23432
2012-12-25,17.5,17.5,17.5,17.5,0
